URL,Title,Price,Pictures,Category,OLX category,OLX category URL,Description
https://partner.ue.ba/product.php?item=27145,Lenovo adapter za laptop 90W LO90200USB (NIJE NA STANJU),"25,00 KM",https://www.ue.ba/img/product/27145-Lenovo-adapter-za-laptop-90W-LO90200USB-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=3692,LogiLink Notebook Key Lock NBS003,"6,75 KM",https://www.ue.ba/img/product/3692-LogiLink-Notebook-Key-Lock-NBS003-2.jpg,Prenosni računari - Adapteri i pribor,Ostalo,https://www.olx.ba/objava/brzaobjava/947,Prazno polje
https://partner.ue.ba/product.php?item=16780,LogiLink Power Inverter 120W PA0080 (NIJE NA STANJU),"58,50 KM",https://www.ue.ba/img/product/16780-LogiLink-Power-Inverter-120W-PA0080-1.jpg,Prenosni računari - Adapteri i pribor,Ostalo,https://www.olx.ba/objava/brzaobjava/947,Prazno polje
https://partner.ue.ba/product.php?item=5418,LogiLink Tablet/Smartphone backseat car holder AA0031,"16,95 KM",https://www.ue.ba/img/product/5418-LogiLink-TabletSmartphone-backseat-car-holder-AA0031-1.jpg,Prenosni računari - Adapteri i pribor,Nepoznat naziv OLX kategorije,Nepoznat URL OLX kategorije,Prazno polje
https://partner.ue.ba/product.php?item=17618,"LogiLink Touch Pen for iPad, iPod and iPhone Black AA0010 (NIJE NA STANJU)","10,32 KM",https://www.ue.ba/img/product/17618-LogiLink-Touch-Pen-for-iPad-iPod-and-iPhone-Black-AA0010-1.jpg,Prenosni računari - Adapteri i pribor,Olovke za mobitele i tablete,https://www.olx.ba/objava/brzaobjava/2482,Prazno polje
https://partner.ue.ba/product.php?item=27148,Macbook Air adapter za laptop 45W AE45145M1L (NIJE NA STANJU),"59,00 KM",https://www.ue.ba/img/product/27148-Macbook-Air-adapter-za-laptop-45W-AE45145M1L-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=27150,Macbook Pro adapter za laptop 60W AE60165M2 (NIJE NA STANJU),"59,00 KM",https://www.ue.ba/img/product/27150-Macbook-Pro-adapter-za-laptop-60W-AE60165M2-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=27149,Macbook Pro adapter za laptop 85W AE85185M1L (NIJE NA STANJU),"59,00 KM",https://www.ue.ba/img/product/27149-Macbook-Pro-adapter-za-laptop-85W-AE85185M1L-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=27147,Macbook Pro adapter za laptop 85W AE85200M2 (NIJE NA STANJU),"59,00 KM",https://www.ue.ba/img/product/27147-Macbook-Pro-Magsafe-2-adapter-za-laptop-85W-AE85200M2-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=27197,S-Link Sl-150W DC-12V-AC230V pretvarac (NIJE NA STANJU),"39,00 KM",https://www.ue.ba/img/product/27197-S-Link-Sl-150W-DC-12V-AC230V-pretvarac-1.jpg,Prenosni računari - Adapteri i pribor,Ispravljači\/Pretvarači,https://www.olx.ba/objava/brzaobjava/1986,Prazno polje
https://partner.ue.ba/product.php?item=27151,Samsung adapter za laptop 90W SG901905530,"25,00 KM",https://www.ue.ba/img/product/27151-Samsung-adapter-za-laptop-90W-SG901905530-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=27152,Sony adapter za laptop 92W SY921956544,"24,00 KM",https://www.ue.ba/img/product/27152-Sony-adapter-za-laptop-92W-SY921956544-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=28572,SPEEDLINK PECOS Univerzalni adapter za laptope 90W SL-6955-BK,"27,90 KM",https://www.ue.ba/img/product/28572-SPEEDLINK-PECOS-Univerzalni-adapter-za-laptope-90W-SL-6955-BK-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
https://partner.ue.ba/product.php?item=22099,"Univerzalna futrola  za 7""-8"" tablet - Sa elastičnim žabicama (NIJE NA STANJU)","7,00 KM",Prazno polje,Prenosni računari - Adapteri i pribor,Tastature\/futrole za tablete,https://www.olx.ba/objava/brzaobjava/2331,Prazno polje
https://partner.ue.ba/product.php?item=27762,XRT Univerzalni adapter za laptope 65-190-3420AT (NIJE NA STANJU),"33,55 KM",https://www.ue.ba/img/product/27762-XRT-Univerzalni-adapter-za-laptope-65-190-3420AT-1.jpg,Prenosni računari - Adapteri i pribor,Adapteri,https://www.olx.ba/objava/brzaobjava/151,Prazno polje
