URL,Title,Price,Pictures,Category,"OLX category","OLX category URL",Description
https://omegashop.ba/product/beko-masina-za-ves-wtv-7522-xcw," Beko Mašina za veš WTV 7522 XCW","620,00",https://omegashop.ba/wp-content/uploads/2019/09/Beko-Mašina-za-veš-WTV-7522-XCW.png,"Mašine za veš","Veš mašine i Sušilice",https://www.olx.ba//objava/brzaobjava/1887,"<div class=""tab-content"" id=""tab-description""><h2>Opis</h2><table width=""0""><tbody><tr><td width=""158"">Model</td><td width=""474"">BEKO WTV 7522 XCW</td></tr><tr><td width=""158"">Tip aparata</td><td width=""474"">Samostojeća mašina za veš</td></tr><tr><td width=""158"">Energetska klasa</td><td width=""474"">A+++</td></tr><tr><td width=""158"">Kapacitet pranja</td><td width=""474"">7 kg</td></tr><tr><td width=""158"">Brzina centrifuge</td><td width=""474"">Maksimalni broj obrtaja centrifuge: 1000 rpm</td></tr><tr><td width=""158"">Nivo buke</td><td width=""474"">Pranje: 63 dB<br /> Centrifuga: 75 dB</td></tr><tr><td width=""158"">Godišnja potrošnja električne energije</td><td width=""474"">173 kWh</td></tr><tr><td width=""158"">Godišnja potrošnja vode</td><td width=""474"">9899 l</td></tr><tr><td width=""158"">Broj programa pranja</td><td width=""474"">15</td></tr><tr><td width=""158"">Programi za pranje</td><td width=""474""><div class=""PropertyTable__row""><div class=""att_name PropertyTable__column""><p class=""Maw(180px) Maw(280px)--xl Mx(a)"">Program 1 <span style=""font-family: inherit;font-size: inherit"">Program za pamuk</span></p></div></div><div class=""PropertyTable__row""><div class=""att_name PropertyTable__column""><p class=""Maw(180px) Maw(280px)--xl Mx(a)"">Program 2 <span style=""font-family: inherit;font-size: inherit"">Eco program za pamuk</span></p></div></div><div class=""PropertyTable__row""><div class=""att_name PropertyTable__column""><p class=""Maw(180px) Maw(280px)--xl Mx(a)"">Program 3 <span style=""font-family: inherit;font-size: inherit"">Program za sintetiku</span></p></div></div><div class=""PropertyTable__row""><div class=""att_name PropertyTable__column""><p class=""Maw(180px) Maw(280px)--xl Mx(a)"">Program 4 <span style=""font-family: inherit;font-size: inherit"">Dnevni ekspres/ekspres super kratak program 14 min</span></p></div></div><div class=""PropertyTable__row""><div class=""att_name PropertyTable__column""><p class=""Maw(180px) Maw(280px)--xl Mx(a)"">Program 5 <span style=""font-family: inherit;font-size: inherit"">Program za mešani veš</span></p></div></div><div class=""PropertyTable__row""><div class=""att_name PropertyTable__column""><p class=""Maw(180px) Maw(280px)--xl Mx(a)"">Program 6 <span style=""font-family: inherit;font-size: inherit"">Program za vunu/ručno pranje</span></p></div></div><div class=""PropertyTable__row""><div class=""att_name PropertyTable__column""><p class=""Maw(180px) Maw(280px)--xl Mx(a)"">Program 7 <span style=""font-family: inherit;font-size: inherit"">GentleCareTM program</span></p></div></div><div class=""PropertyTable__row""><div class=""att_name PropertyTable__column""><p class=""Maw(180px) Maw(280px)--xl Mx(a)"">Program 8 <span style=""font-family: inherit;font-size: inherit"">Program za centrifugu i cijeđenje</span></p></div></div><div class=""PropertyTable__row""><div class=""att_name PropertyTable__column""><p class=""Maw(180px) Maw(280px)--xl Mx(a)"">Program 9 <span style=""font-family: inherit;font-size: inherit"">Program za ispiranje</span></p></div></div><div class=""PropertyTable__row""><div class=""att_name PropertyTable__column""><p class=""Maw(180px) Maw(280px)--xl Mx(a)"">Program 10 <span style=""font-family: inherit;font-size: inherit"">Program za jakne</span></p></div></div><div class=""PropertyTable__row""><div class=""att_name PropertyTable__column""><p class=""Maw(180px) Maw(280px)--xl Mx(a)"">Program 11 <span style=""font-family: inherit;font-size: inherit"">Program za zimsku/sportsku odjeću</span></p></div></div><div class=""PropertyTable__row""><div class=""att_name PropertyTable__column""><p class=""Maw(180px) Maw(280px)--xl Mx(a)"">Program 12 <span style=""font-family: inherit;font-size: inherit"">Program za tamni veš/farmerke</span></p></div></div><div class=""PropertyTable__row""><div class=""att_name PropertyTable__column""><p class=""Maw(180px) Maw(280px)--xl Mx(a)"">Program 13 <span style=""font-family: inherit;font-size: inherit"">Program za donji veš</span></p></div></div><div class=""PropertyTable__row""><div class=""att_name PropertyTable__column""><p class=""Maw(180px) Maw(280px)--xl Mx(a)"">Program 14 <span style=""font-family: inherit;font-size: inherit"">Program za košulje</span></p></div></div><div class=""PropertyTable__row""><div class=""att_name PropertyTable__column""><p class=""Maw(180px) Maw(280px)--xl Mx(a)"">Program 15 <span style=""font-family: inherit;font-size: inherit"">Higijenski program</span></p></div></div></td></tr><tr><td width=""158"">Displej</td><td width=""474"">LED</td></tr><tr><td width=""158"">Odložen start</td><td width=""474"">0-19 h</td></tr><tr><td width=""158"">Dječija sigurnosna zaštita</td><td width=""474"">Dječija brava</td></tr><tr><td width=""158"">Zaštita od poplave</td><td width=""474"">Da</td></tr><tr><td width=""158"">Boja</td><td width=""474"">Bijela</td></tr><tr><td width=""158"">Težina</td><td width=""474"">64 kg</td></tr><tr><td width=""158"">Dimenzije (VxŠxD)</td><td width=""474"">84 cm x 60 cm x 49 cm</td></tr><tr><td width=""158"">Ostalo</td><td width=""474"">Standardni motor<br /> Praćenje programa<br /> Indikator zaključanih vrata<br /> Kontrola balansa opterećenosti<br /> Automatsko podešavanje nivoa vode<br /> Izbor temperatura rada<br /> Izbor promjenljivog broja obrtaja centifuge<br /> AquaFusion tehnologija za uštedu deterdženta<br /> Woolmark znak kao garancija za specijalnu negu vunenih tkanina<br /> Aquawave bubanj<br /> Regulisanje centrifuge: 1000/800/600/400 Zadržano ispiranje<br /> Preostala vlaga: 62%<br /> XL vrata sa zaštitinim poklopcem<br /> Ugao otvorenosti vrata: 170°<br /> Funkcije: Pretpranje, Fast+ &#8211; kraće vreme trajanja programa i do 55%, dodatno ispiranje, čišćenje bubnja</td></tr></tbody></table></div>"
https://omegashop.ba/product/beko-masina-za-vessus-hte-7736-xc0," Beko Mašina za veš+suš. HTE 7736 XC0","1.019,00",https://omegashop.ba/wp-content/uploads/2019/09/HTE-7736-XC0.png,"Kombinovane mašine za pranje i sušenje","Veš mašine i Sušilice",https://www.olx.ba//objava/brzaobjava/1887,"<div class=""tab-content"" id=""tab-description""><h2>Opis</h2><p>Samostojeća mašina za pranje i sušenje<br /> Način punjenja Frontalno<br /> Način sušenja veša Kondenzaciona<br /> Energetska klasa A<br /> Klasa pranja A<br /> Klasa centrifuge A<br /> Kapacitet pranja 7 kg<br /> Kapacitet sušenja 4 kg<br /> Brzina centrifuge 1400 rpm<br /> Brzina centrifuge: Bez / Zadržano ispiranje 600 / 800 / 1200 / 1400<br /> Programi za pranje Cottons<br /> Cottons Eco<br /> Synthetics<br /> Wool<br /> HandWash<br /> Mini/Mini14&#8242;<br /> DownWear<br /> Download Cycle<br /> Spin + Drain<br /> Rinse<br /> Shirts<br /> Cotton Dry Synthetic Dry<br /> Hygiene+ Wash&amp;Dry<br /> 4Kg Wash&amp; Dry<br /> Wash&amp;Wear<br /> Displej Digitalni<br /> Odložen start 0 &#8211; 24 h<br /> Indikator preostalog vremena Da<br /> Dječija sigurnosna zaštita Da<br /> Širina vrata Ugao otvorenosti: 165°<br /> Zaštita od poplave Da<br /> Boja Bijela<br /> Težina 69 kg<br /> Dimenzije (ŠxVxD) 60 cm x 84 cm x 50 cm<br /> Ostalo ProSmartInverter motor sa desetogodišnjom garancijom<br /> Praćenje programa<br /> AquaFusion tehnologija za uštedu deterdženta<br /> Woolmark znak kao garancija za specijalnu njegu vunenih tkanina<br /> Aquawave bubanj<br /> Indikator zaključanih vrata<br /> Kontrola balansa opterećenosti<br /> Automatsko podešavanje vode<br /> Izbor temperature<br /> Izbor promjenljivog broja obrtaja centifuge<br /> Pretpranje<br /> Fast+ &#8211; kraće vrijeme trajanja programa i do 55%<br /> Sušenje<br /> BlueTooth</p></div>"
https://omegashop.ba/product/beko-masina-za-ves-wue-6511-xww," Beko Mašina za veš WUE 6511 XWW","459,00",https://omegashop.ba/wp-content/uploads/2019/09/Beko-Mašina-za-veš-WUE-6511-XWW.png,"Mašine za veš","Veš mašine i Sušilice",https://www.olx.ba//objava/brzaobjava/1887,"<div class=""tab-content"" id=""tab-description""><h2>Opis</h2><table width=""0""><tbody><tr><td width=""158"">Model</td><td width=""474"">BEKO WTV 6511 XWW</td></tr><tr><td width=""158"">Tip aparata</td><td width=""474"">Samostojeća mašina za veš</td></tr><tr><td width=""158"">Energetska klasa</td><td width=""474"">A+++</td></tr><tr><td width=""158"">Kapacitet pranja</td><td width=""474"">6 kg</td></tr><tr><td width=""158"">Brzina centrifuge</td><td width=""474"">Maksimalni broj obrtaja centrifuge: 1000 rpm</td></tr><tr><td width=""158"">Nivo buke</td><td width=""474"">Pranje: 63 dB<br /> Centrifuga: 75 dB</td></tr><tr><td width=""158"">Godišnja potrošnja električne energije</td><td width=""474"">152 kWh</td></tr><tr><td width=""158"">Godišnja potrošnja vode</td><td width=""474"">8799 l</td></tr><tr><td width=""158"">Broj programa pranja</td><td width=""474"">15</td></tr><tr><td width=""158"">Programi za pranje</td><td width=""474"">Program 1 Program za pamuk 20°C</p><p>Program 2 Program za pamuk 40°C</p><p>Program 3 Eco program za pamuk 40°C</p><p>Program 4 Eco program za pamuk 60°C</p><p>Program 5 Program za pamuk 60°C sa pretpranjem</p><p>Program 6 Program za pamuk 90°C</p><p>Program 7 Program za ispiranje</p><p>Program 8 Program za centrifugu i cijeđenje</p><p>Program 9 Program za čišćenje bubnja</p><p>Program 10 Program za jakne 40°C</p><p>Program 11 Program za sintetiku 20°C</p><p>Program 12 Program za sintetiku 40°C</p><p>Program 13 Program za vunu/ručno pranje na 40°C</p><p>Program 14 Program za košulje 40°C</p><p>Program 15 Dnevni ekspres program</td></tr><tr><td width=""158"">Displej</td><td width=""474"">LED</td></tr><tr><td width=""158"">Odložen start</td><td width=""474"">3 h – 6h – 9 h</td></tr><tr><td width=""158"">Dječija sigurnosna zaštita</td><td width=""474"">Dječija brava</td></tr><tr><td width=""158"">Zaštita od poplave</td><td width=""474"">Da</td></tr><tr><td width=""158"">Boja</td><td width=""474"">Bijela</td></tr><tr><td width=""158"">Težina</td><td width=""474"">55 kg</td></tr><tr><td width=""158"">Dimenzije (VxŠxD)</td><td width=""474"">84 cm x 60 cm x 44 cm</td></tr><tr><td width=""158"">Ostalo</td><td width=""474"">Tip Motora: Universal<br /> AquaFusion tehnologija za uštedu deterdženta<br /> Odeljak za tečni deterdžent: Da<br /> Indikator zaključanih vrata: Da<br /> Vrsta bubnja: AquaWave<br /> Praćenje programa: Da<br /> Kontrola balansa opterećenosti: Da<br /> Automatsko podešavanje nivoa vode<br /> Izbor promjenljivog broja obrtaja centifuge<br /> Ugao otvorenosti vrata: 170°</td></tr></tbody></table></div>"
https://omegashop.ba/product/beko-masina-za-ves-wte-7636-xa," Beko Mašina za veš WTE 7636 XA","759,00",https://omegashop.ba/wp-content/uploads/2019/09/Beko-Mašina-za-veš-WTE-7636-XA-1.png,"Mašine za veš","Veš mašine i Sušilice",https://www.olx.ba//objava/brzaobjava/1887,"<div class=""tab-content"" id=""tab-description""><h2>Opis</h2><table width=""0""><tbody><tr><td width=""158"">Model</td><td width=""474"">BEKO WTE 7636 XA</td></tr><tr><td width=""158"">Tip aparata</td><td width=""474"">Samostojeća mašina za veš</td></tr><tr><td width=""158"">Energetska klasa</td><td width=""474"">A+++</td></tr><tr><td width=""158"">Kapacitet pranja</td><td width=""474"">7 kg</td></tr><tr><td width=""158"">Brzina centrifuge</td><td width=""474"">Maksimalni broj obrtaja centrifuge: 1200 rpm</td></tr><tr><td width=""158"">Nivo buke</td><td width=""474"">Pranje: 58 dB<br /> Centrifuga: 74 dB</td></tr><tr><td width=""158"">Godišnja potrošnja električne energije</td><td width=""474"">156 kWh</td></tr><tr><td width=""158"">Godišnja potrošnja vode</td><td width=""474"">9899 l</td></tr><tr><td width=""158"">Broj programa pranja</td><td width=""474"">15</td></tr><tr><td width=""158"">Programi za pranje</td><td width=""474"">Program 1 Program za pamuk</p><p>Program 2 Eco program za pamuk</p><p>Program 3 Program za sintetiku</p><p>Program 4 Dnevni ekspres/ekspres super kratak program 14 min</p><p>Program 5 Program za vunu/ručno pranje</p><p>Program 6 GentleCareTM program</p><p>Program 7 Programi za preuzimanje</p><p>Program 8 Program za centrifugu i cijeđenje</p><p>Program 9 Program za ispiranje</p><p>Program 10 Program za tamni veš/farmerke</p><p>Program 11 Program za zimsku/sportsku odjeću</p><p>Program 12 Program StainExpertTM</p><p>Program 13 Program higijena+</p><p>Program 14 Program za jakne</p><p>Program 15 Program za košulje</td></tr><tr><td width=""158"">Displej</td><td width=""474"">LED</td></tr><tr><td width=""158"">Odložen start</td><td width=""474"">0 h &#8211; 24 h</td></tr><tr><td width=""158"">Dječija sigurnosna zaštita</td><td width=""474"">Dječija brava</td></tr><tr><td width=""158"">Zaštita od poplave</td><td width=""474"">Da</td></tr><tr><td width=""158"">Boja</td><td width=""474"">Bijela</td></tr><tr><td width=""158"">Težina</td><td width=""474"">61 kg</td></tr><tr><td width=""158"">Dimenzije (VxŠxD)</td><td width=""474"">84 cm x 60 cm x 49 cm</td></tr><tr><td width=""158"">Ostalo</td><td width=""474"">Bluetooth povezanost<br /> Mogućnost dodavanja veša nakon početka ciklusa pranja<br /> Praćenje programa<br /> AquaFusion tehnologija za uštedu deterdženta<br /> Woolmark znak kao garancija za specijalnu njegu vunenih tkanina<br /> Aquawave bubanj<br /> Preostala vlaga: 53%<br /> Indikator zaključanih vrata<br /> Kontrola balansa opterećenosti<br /> Automatsko podešavanje nivoa vode<br /> Izbor temperatura rada<br /> Izbor promjenljivog broja obrtaja centifuge<br /> Pretpranje<br /> SteamCure &#8211; oslobađa prljavštinu sa tkanina, omekšava i smanjuje izgužvanost veša<br /> Fast+ &#8211; kraće vreme trajanja programa i do 55%<br /> Čišćenje bubnja<br /> Uklanjanje dlaka kućnih ljubimaca<br /> Superia XL vrata<br /> Ugao otvorenosti vrata &#8211; 170°</td></tr></tbody></table></div>"
https://omegashop.ba/product/beko-frizider-dsa-240-k21w," Beko Frižider DSA 240 K21W","449,00",https://omegashop.ba/wp-content/uploads/2018/11/dsa240k21w.png,Frižideri,"Frižideri i Zamrzivači",https://www.olx.ba//objava/brzaobjava/1882,"<div class=""tab-content"" id=""tab-description""><h2>Opis</h2><div class=""span6""><div class=""block block-custommenu""></div></div><div class=""span5""><div class=""block-content""><div class=""clearer""><p>Antibakterijska brtva Da<br /> Boja vrata (RF) Bijela &#8211; ARC P1<br /> Tip rashladnog sistema Statički<br /> Reverzibilna vrata Da<br /> Tip osvjetljenja Panel LED na bočnim zidovima<br /> Eergetska klasa (RF) A+<br /> Broj odjeljaka za svježe namirnice 1<br /> Dnevna potrošnja energije pri 25°C(kwh/24h) 0.619<br /> Tip ledomata Kutija za led<br /> Dnevni kapacitet zamrzavanja (kg) 4<br /> Dnevni kapacitet proizvodnje leda (kg) 2<br /> Neto zapremina odjeljka zamrzivača (lit) 46<br /> Neto zapremina odjeljka za svježu hranu (lit) 177<br /> Nivo buke (dbA) 40<br /> Vrijeme porasta temperature (sati) 16<br /> Ukupna bruto zapremina (izračunato) 240 L<br /> Tip vrata proizvoda Dvostruka vrata<br /> Punjenje (kg) 0.048<br /> Kontrolni sistem (RF) Mehanički<br /> Godišnja potrošnja energije pri 25°C(kwh/godišnje) 226<br /> Cabinet Width 54.0 cm<br /> Cabinet Height 145.8 cm<br /> Širina &#8211; raspakiran (cm) 54.0 cm<br /> Visina &#8211; raspakiran (cm) 146.5 cm<br /> Težina &#8211; raspakiran (kg) 41.5 kg</p></div></div></div></div></div> "
https://omegashop.ba/product/beko-masina-za-sude-dfn-39531-x," Beko Mašina za suđe DFN 39531 X","746,00",https://omegashop.ba/wp-content/uploads/2019/05/blt1305a00000_2_650_ele01271_1.jpg,"Mašine za suđe","Mašine za suđe",https://www.olx.ba//objava/brzaobjava/1885,"<div class=""tab-content"" id=""tab-description""><h2>Opis</h2><ul><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl01_spec1"" class=""type to_center"">Brand Beko</div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl02_spec1"" class=""type to_center"">Način ugradnje samostojeća</div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl03_spec1"" class=""type to_center"">Širina 60 cm</div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl04_spec1"" class=""type to_center"">Kapacitet 15 kompleta</div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl05_spec1"" class=""type to_center"">Dimenzije (VŠD) 85x60x60 cm</div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl06_spec1"" class=""type to_center"">Broj programa 9</div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl07_spec1"" class=""type to_center"">Energetska klasa A+++</div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl08_spec1"" class=""type to_center"">Buka 44 dBA</div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl09_spec1"" class=""type to_center"">Pola punjenja da</div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl10_spec1"" class=""type to_center"">Godišnja potrošnja energije 241 kWh</div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl11_spec1"" class=""type to_center"">Godišnja potrošnja vode 2660 lit/ciklus</div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl12_spec1"" class=""type to_center"">Program 1 Eco 50</div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl13_spec1"" class=""type to_center"">Program 2 Auto</div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl14_spec1"" class=""type to_center"">Program 3 <a href=""/cdn-cgi/l/email-protection"" class=""__cf_email__"" data-cfemail=""b7e0d6c4dff7f8d9d4d2"">[email&#160;protected]</a></div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl15_spec1"" class=""type to_center"">Program 4 Baby Protect</div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl16_spec1"" class=""type to_center"">Program 5 Intenzivno 70</div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl17_spec1"" class=""type to_center"">Program 6 Brzo i sjajno</div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl18_spec1"" class=""type to_center"">Program 7 GlassCare 40</div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl19_spec1"" class=""type to_center"">Program 8 Mini</div></li><li><div id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl20_spec1"" class=""type to_center"">Program 9 Predpranje</div></li></ul></div>"
https://omegashop.ba/product/beko-masina-za-ves-wue-7511-xww," Beko Mašina za veš WUE 7511 XWW","503,00",https://omegashop.ba/wp-content/uploads/2019/09/Beko-Mašina-za-veš-WUE-7511-XWW.png,"Mašine za veš","Veš mašine i Sušilice",https://www.olx.ba//objava/brzaobjava/1887,"<div class=""tab-content"" id=""tab-description""><h2>Opis</h2><table width=""0""><tbody><tr><td width=""158"">Model</td><td width=""474"">BEKO WUE 7511 XWW</td></tr><tr><td width=""158"">Tip aparata</td><td width=""474"">Samostojeća mašina za veš</td></tr><tr><td width=""158"">Energetska klasa</td><td width=""474"">A+++</td></tr><tr><td width=""158"">Kapacitet pranja</td><td width=""474"">7 kg</td></tr><tr><td width=""158"">Brzina centrifuge</td><td width=""474"">Maksimalni broj obrtaja centrifuge: 1000 rpm</td></tr><tr><td width=""158"">Nivo buke</td><td width=""474"">Pranje: 64 dB<br /> Centrifuga: 74 dB</td></tr><tr><td width=""158"">Godišnja potrošnja električne energije</td><td width=""474"">173 kWh</td></tr><tr><td width=""158"">Godišnja potrošnja vode</td><td width=""474"">9899 l</td></tr><tr><td width=""158"">Broj programa pranja</td><td width=""474"">15</td></tr><tr><td width=""158"">Programi za pranje</td><td width=""474"">Program 1 Program za pamuk 20°C</p><p>Program 2 Program za pamuk 40°C</p><p>Program 3 Eco program za pamuk 40°C</p><p>Program 4 Eco program za pamuk 60°C</p><p>Program 5 Program za pamuk 60°C sa pretpranjem</p><p>Program 6 Program za pamuk 90°C</p><p>Program 7 Program za ispiranje</p><p>Program 8 Program za centrifugu i ceđenje</p><p>Program 9 Program za čišćenje bubnja</p><p>Program 10 Program za jakne 40°C</p><p>Program 11 Program za sintetiku 20°C</p><p>Program 12 Program za sintetiku 40°C</p><p>Program 13 Program za vunu/ručno pranje na 40°C</p><p>Program 14 Program za košulje 40°C</p><p>Program 15 Dnevni ekspres program</td></tr><tr><td width=""158"">Displej</td><td width=""474"">LED</td></tr><tr><td width=""158"">Odložen start</td><td width=""474"">3 h &#8211; 6 h – 9h</td></tr><tr><td width=""158"">Dječija sigurnosna zaštita</td><td width=""474"">Dječija brava</td></tr><tr><td width=""158"">Zaštita od poplave</td><td width=""474"">Da</td></tr><tr><td width=""158"">Boja</td><td width=""474"">Bijela</td></tr><tr><td width=""158"">Težina</td><td width=""474"">61 kg</td></tr><tr><td width=""158"">Dimenzije (VxŠxD)</td><td width=""474"">84 cm x 60 cm x 49 cm</td></tr><tr><td width=""158"">Ostalo</td><td width=""474"">Program za odeću Woolmark<br /> OptiSense<br /> AquaWave<br /> XL vrata<br /> Materijal bubnja: Nerđajući čelik<br /> Kontrola neravnomjerno raspoređenog veša<br /> Automatsko prilagođavanje količine vode</td></tr></tbody></table></div>"
https://omegashop.ba/product/beko-frizider-ds-227020," Beko Frižider DS 227020","455,00",https://omegashop.ba/wp-content/uploads/2019/07/Beko-Frižider-DS-227020.png,Frižideri,"Frižideri i Zamrzivači",https://www.olx.ba//objava/brzaobjava/1882,"<div class=""tab-content"" id=""tab-description""><h2>Opis</h2><table><tbody><tr><td width=""233"">Model</td><td width=""392"">BEKO DS 227020</td></tr><tr><td width=""233"">Tip uređaja</td><td width=""392"">Frižider</td></tr><tr><td width=""233"">Tehnologija hlađenja</td><td width=""392"">Statični</td></tr><tr><td width=""233"">Položaj uređaja</td><td width=""392"">Uspravni</td></tr><tr><td width=""233"">Energetska klasa</td><td width=""392"">A+</td></tr><tr><td width=""233"">Neto zapremina frižidera</td><td width=""392"">184 l</td></tr><tr><td width=""233"">Neto zapremina zamrzivača</td><td width=""392"">69 l</td></tr><tr><td width=""233"">Potrošnja el. energije</td><td width=""392"">246 kWh</td></tr><tr><td width=""233"">Nivo buke</td><td width=""392"">40 dBA</td></tr><tr><td width=""233"">Unutrašnjost</td><td width=""392"">Položaj zamrzivača: gore</p><p>Broj polica: 3</p><p>Broj ladica za svježu hranu: 1</p><p>Broj ladica zamrzivača: 2</p><p>Polica za vino / flaše</p><p>Vrsta osvetljenja: Standardno</td></tr><tr><td width=""233"">Ostalo</td><td width=""392"">Vrsta kontrola   Mehanička</p><p>Vrata sa promjenom smjera otvaranja</p><p>Antibakterijski zaptivač</p><p>Vrsta ledomata: kutija za led</td></tr><tr><td width=""233"">Boja</td><td width=""392"">Bijela</td></tr><tr><td width=""233"">Dimenzije (VxŠxD)</td><td width=""392"">150,8 x 59,5 x 59,2 cm</td></tr><tr><td width=""233"">Težina uređaja</td><td width=""392"">47 kg</td></tr></tbody></table></div>"
https://omegashop.ba/product/beko-susilica-ds-7433-pao," Beko Sušilica DS 7433 PA0","999,00",https://omegashop.ba/wp-content/uploads/2019/02/Beko-Sušilica-DS-7433-PA0.jpg,"Mašine za sušenje","Veš mašine i Sušilice",https://www.olx.ba//objava/brzaobjava/1887,"<div class=""tab-content"" id=""tab-description""><h2>Opis</h2><ul><li id=""ctl00_ctl00_ContentPlaceHolder1_InnerContentPlaceHolder_ctl00_itemSpec_rpt_ctl02_spec1"" class=""type to_center""><table width=""0""><tbody><tr><td width=""138"">Model</td><td width=""415"">BEKO DS 7433 PA0</td></tr><tr><td width=""138"">Način punjenja</td><td width=""415"">Frontalno</td></tr><tr><td width=""138"">Tehnologija sušenja veša</td><td width=""415"">Toplotna pumpa</td></tr><tr><td width=""138"">Energetska klasa</td><td width=""415"">A++</td></tr><tr><td width=""138"">Kapacitet sušenja</td><td width=""415"">7 kg</td></tr><tr><td width=""138"">Nivo buke</td><td width=""415"">65 dB</td></tr><tr><td width=""138"">Godišnja potrošnja električne energije</td><td width=""415"">209 kWh</td></tr><tr><td width=""138"">Broj programa sušenja</td><td width=""415"">16</td></tr><tr><td width=""138"">Programi</td><td width=""415"">Program 1 Program za sušenje pamuka za peglanje</p><p>Program 2 Program za sušenje pamuka za garderober</p><p>Program 3 Program za plus sušenje pamuka za garderober</p><p>Program 4 Program za ekstra sušenje pamuka</p><p>Program 5 Program za lako peglanje sintetike</p><p>Program 6 Program za sušenje sintetike za odlaganje</p><p>Program 7 GentleCareTM program</p><p>Program 8 Program za osvježavanje</p><p>Program 9 45 min</p><p>Program 10 30 min</p><p>Program 11 Program za košulje 30 min</p><p>Program 12 Program za sportsku odjeću</p><p>Program 13 Program BabyProtect®</p><p>Program 14 Ekspresni program</p><p>Program 15 Program za jednodnevni veš</p><p>Program 16 Program za farmerke</td></tr><tr><td width=""138"">Displej</td><td width=""415"">Digitalni</td></tr><tr><td width=""138"">Odložen start</td><td width=""415"">0 h &#8211; 24 h</td></tr><tr><td width=""138"">Dečija sigurnosna zaštita</td><td width=""415"">Da</td></tr><tr><td width=""138"">Funkcije</td><td width=""415"">OptiSense senzor za sušenje<br /> Indikator punog rezervoara za vodu<br /> Indikator za čišćenje filtera<br /> Zvučni signal na kraju ciklusa</td></tr><tr><td width=""138"">Boja</td><td width=""415"">Bijela</td></tr><tr><td width=""138"">Težina</td><td width=""415"">42,5 kg</td></tr><tr><td width=""138"">Dimenzije (VxŠxD)</td><td width=""415"">84,6 cm x 59,7 cm x 58,9 cm</td></tr><tr><td width=""138"">Ostalo</td><td width=""415"">Tehnologija sušenja &#8211; toplotna pumpa<br /> Senzor za sušenjeOptiSense®<br /> Osvjetljenje u bubnju<br /> Suprotni pokreti bubnja<br /> Direktan odvod<br /> Napon: 230 V &#8211; 240 V / 50 Hz</td></tr></tbody></table></li></ul></div>"
